fa_flight_id,scheduled_in_utc,actual_in_utc,arr_delay_min,departure_delay_min,cancelled,diverted,settled_at_utc,ident_iata,tail_num,op_carrier,origin,dest
DAL779-1777522109-fa-367p,2026-05-03T04:00:00,2026-05-03T04:08:00Z,8.0,0.0,0,0,2026-05-08T02:08:24.376051+00:00,DL779,N331DN,DL,ATL,ONT
DAL517-1777521734-fa-1015p,2026-05-03T02:07:00,2026-05-03T04:02:00Z,115.0,119.0,0,0,2026-05-08T02:08:24.376051+00:00,DL517,N698DL,DL,ATL,SFO
DAL825-1777522122-fa-4895p,2026-05-03T04:07:00,2026-05-03T03:54:00Z,-13.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL825,N343DN,DL,ATL,LAS
FFT1115-1777526060-airline-1909p,2026-05-03T03:49:00,2026-05-03T03:43:00Z,-6.0,12.0,0,0,2026-05-08T02:08:24.376051+00:00,F91115,N385FR,F9,ATL,LAS
DAL660-1777522657-fa-178p,2026-05-03T04:02:00,2026-05-03T03:37:00Z,-25.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL660,N801DZ,DL,ATL,SLC
DAL500-1777522516-fa-340p,2026-05-03T03:20:00,2026-05-03T03:10:00Z,-10.0,0.0,0,0,2026-05-08T02:08:24.376051+00:00,DL500,N501DN,DL,ATL,LAX
DAL712-1777522235-fa-1642p,2026-05-03T02:40:00,2026-05-03T03:07:00Z,27.0,40.0,0,0,2026-05-08T02:08:24.376051+00:00,DL712,N387DN,DL,ATL,SAN
DAL151-1777522439-fa-656p,2026-05-03T02:55:00,2026-05-03T02:59:00Z,4.0,-9.0,0,0,2026-05-08T02:08:24.376051+00:00,DL151,N824NW,DL,ATL,LIM
DAL919-1777521708-fa-1030p,2026-05-03T02:57:00,2026-05-03T02:43:00Z,-14.0,-5.0,0,0,2026-05-08T02:08:24.376051+00:00,DL919,N544US,DL,ATL,LAS
DAL826-1777521954-fa-1077p,2026-05-03T02:47:00,2026-05-03T02:42:00Z,-5.0,6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL826,N658DL,DL,ATL,SNA
ASA263-1777525406-airline-1172p,2026-05-03T02:48:00,2026-05-03T02:32:00Z,-16.0,-5.0,0,0,2026-05-08T02:08:24.376051+00:00,AS263,N723AL,AS,ATL,SEA
DAL301-1777522194-fa-921p,2026-05-03T02:35:00,2026-05-03T02:21:00Z,-14.0,11.0,0,0,2026-05-08T02:08:24.376051+00:00,DL301,N389DN,DL,ATL,LAX
FFT1269-1777526060-airline-1932p,2026-05-03T00:26:00,2026-05-03T02:17:00Z,111.0,122.0,0,0,2026-05-08T02:08:24.376051+00:00,F91269,N607FR,F9,ATL,DFW
DAL746-1777521980-fa-142p,2026-05-03T02:19:00,2026-05-03T02:16:00Z,-3.0,1.0,0,0,2026-05-08T02:08:24.376051+00:00,DL746,N118DY,DL,ATL,DEN
DAL971-1777522553-fa-2950p,2026-05-03T02:20:00,2026-05-03T02:13:00Z,-7.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL971,N378DA,DL,ATL,COS
DAL585-1777522569-fa-3636p,2026-05-03T01:40:00,2026-05-03T02:08:00Z,28.0,12.0,0,0,2026-05-08T02:08:24.376051+00:00,DL585,N3735D,DL,ATL,MEX
DAL1661-1777522128-fa-305p,2026-05-03T02:11:00,2026-05-03T02:08:00Z,-3.0,3.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1661,N345DN,DL,ATL,PHX
DAL2893-1777522040-fa-1369p,2026-05-03T01:30:00,2026-05-03T02:06:00Z,36.0,21.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2893,N303DN,DL,ATL,SAT
AAL1256-1777534540-airline-1500p,2026-05-03T02:40:00,2026-05-03T02:06:00Z,-34.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,AA1256,N124AA,AA,ATL,LAX
DAL1791-1777521748-fa-553p,2026-05-03T00:24:00,2026-05-03T02:03:00Z,99.0,105.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1791,N695DL,DL,ATL,SJU
DAL714-1777522762-fa-1417p,2026-05-03T01:54:00,2026-05-03T01:54:00Z,0.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL714,N862DN,DL,ATL,SEA
DAL503-1777522691-fa-1074p,2026-05-03T02:05:00,2026-05-03T01:46:00Z,-19.0,-5.0,0,0,2026-05-08T02:08:24.376051+00:00,DL503,N880DN,DL,ATL,PDX
DAL1616-1777522989-fa-2220p,2026-05-03T02:03:00,2026-05-03T01:43:00Z,-20.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1616,N966AT,DL,ATL,HPN
DAL653-1777522856-fa-878p,2026-05-03T02:00:00,2026-05-03T01:42:00Z,-18.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL653,N599DA,DL,ATL,SLC
DAL2306-1777523013-fa-167p,2026-05-03T01:58:00,2026-05-03T01:39:00Z,-19.0,-9.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2306,N945AT,DL,ATL,DSM
DAL1206-1777522778-fa-1p,2026-05-03T01:45:00,2026-05-03T01:33:00Z,-12.0,-5.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1206,N932DZ,DL,ATL,MKE
SWA569-1777535656-airline-496p,2026-05-03T01:50:00,2026-05-03T01:32:00Z,-18.0,1.0,0,0,2026-05-08T02:08:24.376051+00:00,WN569,N8895Q,WN,ATL,LAS
EDV5159-1777507615-fa-653p,2026-05-03T01:38:00,2026-05-03T01:30:00Z,-8.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,9E5159,N313PQ,9E,ATL,XNA
CMP891-1777529132-airline-873p,2026-05-03T01:34:00,2026-05-03T01:28:00Z,-6.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,CM891,HP-1842CMP,CM,ATL,PTY
SKW4109-1777525098-airline-5030p,2026-05-03T01:38:00,2026-05-03T01:26:00Z,-12.0,2.0,0,0,2026-05-08T02:08:24.376051+00:00,OO4109,N265SY,OO,ATL,SBN
DAL2881-1777521731-fa-1326p,2026-05-03T00:53:00,2026-05-03T01:26:00Z,33.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2881,N692DL,DL,ATL,MCO
DAL2891-1777522144-fa-1930p,2026-05-03T01:33:00,2026-05-03T01:26:00Z,-7.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2891,N103DY,DL,ATL,ONT
DAL1489-1777522158-fa-982p,2026-05-03T01:21:00,2026-05-03T01:24:00Z,3.0,-7.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1489,N330DX,DL,ATL,FLL
DAL1939-1777522639-fa-204p,2026-05-03T01:15:00,2026-05-03T01:23:00Z,8.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1939,N382DA,DL,ATL,CUN
SWA2604-1777535004-airline-712p,2026-05-03T01:20:00,2026-05-03T01:23:00Z,3.0,12.0,0,0,2026-05-08T02:08:24.376051+00:00,WN2604,N8841L,WN,ATL,PHX
DAL468-1777522200-fa-1233p,2026-05-03T01:44:00,2026-05-03T01:17:00Z,-27.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL468,N126DN,DL,ATL,LGA
SKW3753-1777525535-airline-972p,2026-05-02T23:45:00,2026-05-03T01:15:00Z,90.0,64.0,0,0,2026-05-08T02:08:24.376051+00:00,OO3753,N304SY,OO,ATL,XNA
DAL1588-1777521746-fa-1065p,2026-05-03T00:48:00,2026-05-03T01:15:00Z,27.0,-7.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1588,N688DL,DL,ATL,MIA
AAL1811-1777527354-airline-1248p,2026-05-03T01:15:00,2026-05-03T01:13:00Z,-2.0,0.0,0,0,2026-05-08T02:08:24.376051+00:00,AA1811,N913AN,AA,ATL,DFW
SWA1249-1777532230-airline-1310p,2026-05-03T00:55:00,2026-05-03T01:12:00Z,17.0,22.0,0,0,2026-05-08T02:08:24.376051+00:00,WN1249,N8938Q,WN,ATL,DEN
UAL1359-1777507438-fa-835p,2026-05-03T01:33:00,2026-05-03T01:07:00Z,-26.0,-14.0,0,0,2026-05-08T02:08:24.376051+00:00,UA1359,N23721,UA,ATL,IAH
DAL711-1777521983-fa-948p,2026-05-03T01:27:00,2026-05-03T01:07:00Z,-20.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL711,N325DN,DL,ATL,LAS
DAL1284-1777522189-fa-520p,2026-05-03T01:18:00,2026-05-03T01:04:00Z,-14.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1284,N320DN,DL,ATL,IAH
UAL2634-1777507446-fa-878p,2026-05-03T01:18:00,2026-05-03T01:01:00Z,-17.0,-8.0,0,0,2026-05-08T02:08:24.376051+00:00,UA2634,N832UA,UA,ATL,IAD
UAL1046-1777507403-fa-1420p,2026-05-03T01:28:00,2026-05-03T01:01:00Z,-27.0,-7.0,0,0,2026-05-08T02:08:24.376051+00:00,UA1046,N838UA,UA,ATL,ORD
DAL2784-1777522357-fa-1154p,2026-05-03T00:30:00,2026-05-03T01:00:00Z,30.0,36.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2784,N347NW,DL,ATL,OKC
DAL1130-1777522797-fa-897p,2026-05-03T01:10:00,2026-05-03T00:58:00Z,-12.0,-3.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1130,N950DZ,DL,ATL,MCI
DAL2984-1777522792-fa-268p,2026-05-03T00:49:00,2026-05-03T00:56:00Z,7.0,20.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2984,N943DZ,DL,ATL,ORF
DAL3070-1777523000-fa-1271p,2026-05-03T01:04:00,2026-05-03T00:55:00Z,-9.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL3070,N965AT,DL,ATL,ILM
DAL790-1777522634-fa-4964p,2026-05-03T00:52:00,2026-05-03T00:53:00Z,1.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL790,N3745B,DL,ATL,BNA
DAL1339-1777522549-fa-1065p,2026-05-03T01:07:00,2026-05-03T00:51:00Z,-16.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1339,N3739P,DL,ATL,CLE
DAL1058-1777522154-fa-611p,2026-05-03T00:34:00,2026-05-03T00:49:00Z,15.0,16.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1058,N304DN,DL,ATL,PBI
DAL1497-1777522911-fa-1201p,2026-05-02T22:45:00,2026-05-03T00:48:00Z,123.0,89.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1497,N821DX,DL,ATL,MCO
DAL1450-1777522664-fa-959p,2026-05-03T00:30:00,2026-05-03T00:46:00Z,16.0,11.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1450,N807DN,DL,ATL,MSY
RPA4622-1777525687-airline-820p,2026-05-03T00:09:00,2026-05-03T00:42:00Z,33.0,32.0,0,0,2026-05-08T02:08:24.376051+00:00,YX4622,N129HQ,YX,ATL,MIA
DAL1060-1777522045-fa-238p,2026-05-03T00:46:00,2026-05-03T00:42:00Z,-4.0,10.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1060,N396DN,DL,ATL,AUS
DAL2498-1777522722-fa-1105p,2026-05-03T00:59:00,2026-05-03T00:40:00Z,-19.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2498,N810DN,DL,ATL,EWR
DAL1906-1777522601-fa-2297p,2026-05-03T01:00:00,2026-05-03T00:40:00Z,-20.0,-7.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1906,N3763D,DL,ATL,KIN
DAL1131-1777522124-fa-1202p,2026-05-02T23:35:00,2026-05-03T00:39:00Z,64.0,75.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1131,N344DN,DL,ATL,IAH
DAL2493-1777522765-fa-505p,2026-05-03T00:41:00,2026-05-03T00:37:00Z,-4.0,0.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2493,N815DN,DL,ATL,CHS
DAL1518-1777522799-fa-964p,2026-05-03T00:57:00,2026-05-03T00:36:00Z,-21.0,-3.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1518,N954DZ,DL,ATL,RDU
DAL693-1777522606-fa-1580p,2026-05-03T00:32:00,2026-05-03T00:36:00Z,4.0,17.0,0,0,2026-05-08T02:08:24.376051+00:00,DL693,N395DN,DL,ATL,CMH
DAL1576-1777522881-fa-546p,2026-05-02T18:04:00,2026-05-03T00:34:00Z,390.0,304.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1576,N697DL,DL,ATL,MCO
DAL2265-1777521724-fa-1138p,2026-05-03T00:12:00,2026-05-03T00:31:00Z,19.0,24.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2265,N685DA,DL,ATL,JAX
SWA224-1777526939-airline-2658p,2026-05-02T23:35:00,2026-05-03T00:29:00Z,54.0,54.0,0,0,2026-05-08T02:08:24.376051+00:00,WN224,N8308K,WN,ATL,DAL
SWA241-1777535004-airline-527p,2026-05-03T00:30:00,2026-05-03T00:29:00Z,-1.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,WN241,N8710M,WN,ATL,HOU
DAL836-1777521977-fa-1267p,2026-05-03T00:40:00,2026-05-03T00:24:00Z,-16.0,-8.0,0,0,2026-05-08T02:08:24.376051+00:00,DL836,N114DN,DL,ATL,PHX
FFT2897-1777535406-airline-3197p,2026-05-02T23:55:00,2026-05-03T00:20:00Z,25.0,-8.0,0,0,2026-05-08T02:09:48.379561+00:00,F92897,N614FR,F9,DTW,ATL
DAL2627-1777522925-fa-841p,2026-05-02T21:53:00,2026-05-03T00:19:00Z,146.0,150.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2627,N819DX,DL,ATL,JAX
DAL1329-1777522177-fa-832p,2026-05-02T22:23:00,2026-05-03T00:19:00Z,116.0,121.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1329,N365DN,DL,ATL,PHL
DAL1057-1777522766-fa-450p,2026-05-03T00:00:00,2026-05-03T00:18:00Z,18.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1057,N917DU,DL,ATL,SRQ
DAL3082-1777523003-fa-84p,2026-05-02T23:41:00,2026-05-03T00:17:00Z,36.0,8.0,0,0,2026-05-08T02:08:24.376051+00:00,DL3082,N971AT,DL,ATL,LEX
DAL1443-1777522994-fa-233p,2026-05-03T00:29:00,2026-05-03T00:16:00Z,-13.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1443,N948AT,DL,ATL,MEM
DAL325-1777522311-fa-937p,2026-05-03T00:33:00,2026-05-03T00:16:00Z,-17.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL325,N344NB,DL,ATL,DCA
DAL2780-1777522987-fa-869p,2026-05-02T22:50:00,2026-05-03T00:16:00Z,86.0,92.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2780,N930AT,DL,ATL,DAL
FFT1659-1777526060-airline-1988p,2026-05-02T20:44:00,2026-05-03T00:16:00Z,212.0,-1.0,0,0,2026-05-08T02:09:48.379561+00:00,F91659,N394FR,F9,EWR,ATL
DAL3120-1777522698-fa-4674p,2026-05-03T00:30:00,2026-05-03T00:15:00Z,-15.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL3120,N922DZ,DL,ATL,IND
DAL1328-1777521737-fa-634p,2026-05-02T22:35:00,2026-05-03T00:15:00Z,100.0,8.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1328,N6713Y,DL,ATL,MIA
DAL1132-1777522987-fa-876p,2026-05-02T23:21:00,2026-05-03T00:14:00Z,53.0,59.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1132,N717JL,DL,ATL,BHM
SKW3935-1777526377-airline-266p,2026-05-02T21:48:00,2026-05-03T00:12:00Z,144.0,145.0,0,0,2026-05-08T02:08:24.376051+00:00,OO3935,N281SY,OO,ATL,MOB
DAL2504-1777522088-fa-761p,2026-05-03T00:31:00,2026-05-03T00:11:00Z,-20.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2504,N306DN,DL,ATL,BDL
DAL821-1777522075-fa-812p,2026-05-03T00:38:00,2026-05-03T00:09:00Z,-29.0,-1.0,0,0,2026-05-08T02:08:24.376051+00:00,DL821,N101DQ,DL,ATL,BOS
UAL235-1777504265-fa-4149p,2026-05-03T00:10:00,2026-05-03T00:07:00Z,-3.0,-9.0,0,0,2026-05-08T02:08:24.376051+00:00,UA235,N37318,UA,ATL,DEN
DAL1555-1777522141-fa-844p,2026-05-02T20:19:00,2026-05-03T00:06:00Z,227.0,215.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1555,N336DX,DL,TPA,ATL
DAL3088-1777523009-fa-1645p,2026-05-03T00:35:00,2026-05-03T00:06:00Z,-29.0,-14.0,0,0,2026-05-08T02:09:48.379561+00:00,DL3088,N959AT,DL,DAY,ATL
DAL3171-1777523000-fa-751p,2026-05-03T00:16:00,2026-05-03T00:05:00Z,-11.0,-5.0,0,0,2026-05-08T02:08:24.376051+00:00,DL3171,N920AT,DL,ATL,HSV
DAL1503-1777522698-fa-4676p,2026-05-03T00:15:00,2026-05-03T00:05:00Z,-10.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1503,N845DN,DL,ATL,CVG
DAL406-1777521946-fa-1298p,2026-05-03T00:45:00,2026-05-03T00:05:00Z,-40.0,-12.0,0,0,2026-05-08T02:09:48.379561+00:00,DL406,N6710E,DL,BZN,ATL
DAL1379-1777522925-fa-1125p,2026-05-02T23:23:00,2026-05-03T00:05:00Z,42.0,34.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1379,N822DX,DL,RSW,ATL
ACA1573-1777532608-airline-1526p,2026-05-03T00:12:00,2026-05-03T00:04:00Z,-8.0,-6.0,0,0,2026-05-08T02:09:48.379561+00:00,AC1573,,AC,YUL,ATL
DAL2600-1777522925-fa-1119p,2026-05-02T23:42:00,2026-05-03T00:03:00Z,21.0,34.0,0,0,2026-05-08T02:09:48.379561+00:00,DL2600,N690DL,DL,RDU,ATL
DAL985-1777522563-fa-204p,2026-05-02T23:50:00,2026-05-03T00:02:00Z,12.0,38.0,0,0,2026-05-08T02:09:48.379561+00:00,DL985,N387DA,DL,CTG,ATL
FFT1853-1777526060-airline-2028p,2026-05-02T18:48:00,2026-05-03T00:02:00Z,314.0,320.0,0,0,2026-05-08T02:09:48.379561+00:00,F91853,N360FR,F9,TPA,ATL
DAL1978-1777521750-fa-1362p,2026-05-02T23:39:00,2026-05-03T00:02:00Z,23.0,4.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1978,N6703D,DL,SAL,ATL
DAL1478-1777522108-fa-731p,2026-05-03T00:18:00,2026-05-03T00:01:00Z,-17.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1478,N361DN,DL,ATL,DTW
DAL2707-1777522425-fa-90p,2026-05-03T00:08:00,2026-05-03T00:01:00Z,-7.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2707,N329NW,DL,ATL,OMA
DAL2053-1777522826-fa-5037p,2026-05-03T00:23:00,2026-05-03T00:01:00Z,-22.0,-6.0,0,0,2026-05-08T02:09:48.379561+00:00,DL2053,N579DT,DL,DTW,ATL
DAL329-1777522917-fa-576p,2026-05-03T00:28:00,2026-05-03T00:01:00Z,-27.0,-2.0,0,0,2026-05-08T02:09:48.379561+00:00,DL329,N712TW,DL,SNA,ATL
DAL2902-1777522630-fa-734p,2026-05-02T23:56:00,2026-05-03T00:00:00Z,4.0,12.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2902,N3750D,DL,ATL,IAD
DAL2381-1777522426-fa-2746p,2026-05-03T00:31:00,2026-05-03T00:00:00Z,-31.0,-5.0,0,0,2026-05-08T02:09:48.379561+00:00,DL2381,N349NW,DL,HOU,ATL
DAL3059-1777522785-fa-499p,2026-05-03T00:04:00,2026-05-02T23:59:00Z,-5.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL3059,N931DQ,DL,ATL,PNS
SKW3804-1777526377-airline-263p,2026-05-03T00:24:00,2026-05-02T23:59:00Z,-25.0,-7.0,0,0,2026-05-08T02:09:48.379561+00:00,OO3804,N292SY,OO,SHV,ATL
DAL850-1777522402-fa-1588p,2026-05-03T00:11:00,2026-05-02T23:58:00Z,-13.0,-2.0,0,0,2026-05-08T02:09:48.379561+00:00,DL850,N334NW,DL,DCA,ATL
FFT3059-1777535406-airline-3213p,2026-05-02T21:30:00,2026-05-02T23:58:00Z,148.0,124.0,0,0,2026-05-08T02:09:48.379561+00:00,F93059,N665FR,F9,MIA,ATL
EDV5368-1777525098-airline-5016p,2026-05-03T00:04:00,2026-05-02T23:57:00Z,-7.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,9E5368,N379CA,9E,ATL,ABY
DAL1700-1777522800-fa-1353p,2026-05-03T00:27:00,2026-05-02T23:57:00Z,-30.0,-12.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1700,N955DZ,DL,MEM,ATL
EDV5376-1777529042-airline-1124p,2026-05-02T21:44:00,2026-05-02T23:55:00Z,131.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,9E5376,N606LR,9E,ATL,CHA
DAL3025-1777523016-fa-267p,2026-05-03T00:06:00,2026-05-02T23:55:00Z,-11.0,-5.0,0,0,2026-05-08T02:08:24.376051+00:00,DL3025,N991AT,DL,ATL,LIT
DAL874-1777522758-fa-1133p,2026-05-03T00:28:00,2026-05-02T23:55:00Z,-33.0,-10.0,0,0,2026-05-08T02:09:48.379561+00:00,DL874,N831DN,DL,BOI,ATL
DAL2174-1777522994-fa-234p,2026-05-02T23:19:00,2026-05-02T23:54:00Z,35.0,46.0,0,0,2026-05-08T02:09:48.379561+00:00,DL2174,N921AT,DL,CHS,ATL
DAL1758-1777522745-fa-469p,2026-05-02T23:39:00,2026-05-02T23:54:00Z,15.0,1.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1758,N886DN,DL,PTY,ATL
DAL1393-1777522073-fa-3079p,2026-05-03T00:11:00,2026-05-02T23:53:00Z,-18.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1393,N353DN,DL,ATL,STL
DAL1124-1777522907-fa-242p,2026-05-02T23:55:00,2026-05-02T23:53:00Z,-2.0,-4.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1124,N6705Y,DL,ATL,RSW
DAL787-1777522763-fa-2053p,2026-05-03T00:15:00,2026-05-02T23:53:00Z,-22.0,-2.0,0,0,2026-05-08T02:09:48.379561+00:00,DL787,N952DZ,DL,GEG,ATL
DAL1323-1777521730-fa-920p,2026-05-02T22:48:00,2026-05-02T23:53:00Z,65.0,57.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1323,N6711M,DL,MIA,ATL
DAL1594-1777522142-fa-460p,2026-05-02T22:50:00,2026-05-02T23:51:00Z,61.0,61.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1594,N364DX,DL,ATL,TPA
SLI979-1777532195-airline-1091p,2026-05-02T23:40:00,2026-05-02T23:51:00Z,11.0,5.0,0,0,2026-05-08T02:08:24.376051+00:00,5D979,XA-MAC,5D,ATL,MTY
DAL1693-1777523003-fa-805p,2026-05-03T00:09:00,2026-05-02T23:51:00Z,-18.0,-6.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1693,N978AT,DL,BNA,ATL
DAL1325-1777523006-fa-336p,2026-05-02T23:49:00,2026-05-02T23:51:00Z,2.0,13.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1325,N982AT,DL,TUL,ATL
FFT1079-1777526060-airline-1902p,2026-05-03T00:09:00,2026-05-02T23:51:00Z,-18.0,-11.0,0,0,2026-05-08T02:09:48.379561+00:00,F91079,N634FR,F9,BWI,ATL
DAL1366-1777523012-fa-1226p,2026-05-03T00:04:00,2026-05-02T23:50:00Z,-14.0,-2.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1366,N974AT,DL,ATL,CHA
EDV4958-1777513652-fa-1962p,2026-05-03T00:11:00,2026-05-02T23:50:00Z,-21.0,-18.0,0,0,2026-05-08T02:09:48.379561+00:00,9E4958,N299PQ,9E,MLI,ATL
DAL1372-1777521724-fa-101p,2026-05-02T19:10:00,2026-05-02T23:49:00Z,279.0,240.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1372,N551NW,DL,ATL,MCO
DAL1660-1777522803-fa-695p,2026-05-03T00:23:00,2026-05-02T23:49:00Z,-34.0,-12.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1660,N956DZ,DL,MCI,ATL
DAL1670-1777522087-fa-982p,2026-05-02T23:34:00,2026-05-02T23:48:00Z,14.0,-6.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1670,N313DN,DL,ATL,FLL
DAL1028-1777521740-fa-353p,2026-05-03T00:04:00,2026-05-02T23:48:00Z,-16.0,7.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1028,N684DA,DL,MSP,ATL
DAL838-1777522081-fa-358p,2026-05-02T22:50:00,2026-05-02T23:48:00Z,58.0,41.0,0,0,2026-05-08T02:09:48.379561+00:00,DL838,N322DN,DL,PBI,ATL
FFT24-1777526060-airline-1881p,2026-05-02T23:15:00,2026-05-02T23:48:00Z,33.0,2.0,0,0,2026-05-08T02:09:48.379561+00:00,F924,N668FR,F9,PUJ,ATL
DAL2037-1777522988-fa-475p,2026-05-02T23:24:00,2026-05-02T23:47:00Z,23.0,33.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2037,N892AT,DL,ATL,AVL
DAL9941-1777542576-fa-3314p,2026-05-02T21:00:00,2026-05-02T23:47:00Z,167.0,162.0,0,0,2026-05-08T02:09:48.379561+00:00,DL9941,N933AT,DL,QRO,ATL
DAL1728-1777522389-fa-382p,2026-05-03T00:24:00,2026-05-02T23:45:00Z,-39.0,-16.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1728,N352NW,DL,MDW,ATL
DAL1347-1777523015-fa-1334p,2026-05-03T00:16:00,2026-05-02T23:45:00Z,-31.0,-21.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1347,N906AT,DL,LIT,ATL
DAL446-1777521924-fa-852p,2026-05-02T23:40:00,2026-05-02T23:43:00Z,3.0,5.0,0,0,2026-05-08T02:09:48.379561+00:00,DL446,N179DN,DL,LAX,ATL
DAL2599-1777523010-fa-552p,2026-05-03T00:16:00,2026-05-02T23:42:00Z,-34.0,-9.0,0,0,2026-05-08T02:09:48.379561+00:00,DL2599,N961AT,DL,MSN,ATL
DAL1435-1777522788-fa-183p,2026-05-02T23:30:00,2026-05-02T23:42:00Z,12.0,10.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1435,N876DN,DL,BWI,ATL
DAL1867-1777522564-fa-534p,2026-05-02T22:57:00,2026-05-02T23:41:00Z,44.0,46.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1867,N3737C,DL,ANU,ATL
DAL1821-1777522879-fa-516p,2026-05-02T23:50:00,2026-05-02T23:41:00Z,-9.0,-5.0,0,0,2026-05-08T02:09:48.379561+00:00,DL1821,N699DL,DL,GUA,ATL
DAL1021-1777522616-fa-111p,2026-05-02T23:44:00,2026-05-02T23:40:00Z,-4.0,0.0,0,0,2026-05-08T02:08:24.376051+00:00,DL1021,N3773D,DL,ATL,GSP
DAL3180-1777523003-fa-806p,2026-05-02T23:49:00,2026-05-02T23:40:00Z,-9.0,-5.0,0,0,2026-05-08T02:08:24.376051+00:00,DL3180,N964AT,DL,ATL,JAN
DAL2815-1777522291-fa-737p,2026-05-02T23:40:00,2026-05-02T23:40:00Z,0.0,-12.0,0,0,2026-05-08T02:08:24.376051+00:00,DL2815,N329NB,DL,ATL,EYW
